steps,reward
1856308,-2.441608024
1862954,10
1856779,10
1863367,10
1856986,9.984346142649052
1863488,9.790538630146719
1863583,9.908385101810179
1863606,9.966533967
1863663,9.889120776777272
1863681,9.980795362482185
1863729,9.738395685788424
1863745,9.789123686914541
1863942,9.766030846004238
1857429,9.597681060824394
1857432,9.774601968
1864122,9.996691237990143
1864279,9.751572435
1864317,9.877775063913498
1864343,9.948498253338954
1864395,9.753195924425063
1864405,9.874642195929317
1857960,10
1864543,10
1858188,10
1864735,10
1864767,9.576728459892042
1864793,9.904354094565523
1858424,10
1858486,9.919540580354802
1865055,9.956583930022946
1865170,9.902633251634601
1865274,10
1865400,9.977839181
1865415,10
1865601,10
1859317,10
1865865,10
1865897,9.932840925079525
1865962,9.916426083991022
1859450,9.958160062598145
1859526,9.891415521943562
1859608,9.972213277797254
1866223,10
1866236,10
1866274,9.881562707480512
1866303,9.683575212773334
1866499,-2.92033003
1866667,10
1860187,9.646002582
1866890,9.995964049
1866972,9.980403331848176
1866978,-3.292994174
1860430,9.870360665
1860570,9.855100800098837
1867143,10
1867187,9.931671095500628
1867218,9.821980957853818
1860818,9.957398529921317
1867372,9.996486392807729
1867381,9.802252479314658
1867534,10
1867547,9.732345378739705
1861382,9.857772051
1868054,9.989470055671854
1868067,9.700050641988767
1868107,9.929744575305644
1861589,9.673521618157395
1868271,9.981253111308908
1861775,9.985554220050531
1868399,-2.952599863
1861938,9.788079382
1868603,9.933332712036067
1868635,9.695432918272761
1868646,9.996382587446654
1868642,-41.06459154
1868676,9.836605280897134
1868825,9.762472255
1868893,9.921003839387183
1862369,9.926881627623334
1862521,9.968854552918238
1869115,9.693519913301605
1869139,9.831748419670722
1869183,9.902775439
1869430,9.949479069
1869538,9.989115781135034
1863020,9.707695019687705
1869554,9.886087356776242
1869573,9.903301466604008
1869578,9.678866343
1863184,9.859110076457133
1863342,9.879570974269912
1869913,9.835544493053854
1869945,9.878798386
1870048,10
1870123,9.980554583
1870297,9.818253150741889
1870336,9.985297178310839
1863992,9.898666329316999
1863992,9.971283563888989
1870607,9.738853998637286
1864088,9.946710148591238
1870670,9.705916215379446
1870728,9.844717759652273
1870765,9.758068347269115
1870809,-2.36979963
1864296,9.912940265993457
1870962,10
1871195,9.941606492571225
1871196,9.799969889970878
1871226,9.901909530636198
1871402,9.862221791351283
1871489,10
1864975,9.847632091899968
1865029,9.781543008793959
1865098,9.976416458038663
1871672,9.815036884407043
1871758,9.802890381
1871878,9.833486955797097
1865444,-2.353654865
1872015,9.769305686860289
1872149,9.988905561
1865717,9.73024669
1872280,9.757853289
1872326,9.776125880447683
1872353,9.976315195442858
1872394,9.996265948
1872449,10
1872475,9.654653151875646
1866052,9.798848557189928
1872778,9.927641482586743
1866300,9.920380191988679
1872868,9.864810383
1866361,9.743563923
1872967,9.727415797975947
1872991,9.737593849916985
1873282,10
1873318,9.842680781819098
1866811,9.969500653703571
1873395,9.957136603221533
1873511,10
1873647,10
1867181,-2.879962772
1873827,9.865464933900602
1873867,10
1874122,9.879326334
1874126,9.992729051648112
1867687,9.940541394665276
1874275,9.909469102835152
1867729,10
1874357,9.829519041590261
1874622,9.983268449716313
1874633,9.746726587
1874665,9.889152214188245
1874679,10
1868227,9.878779715109994
1874801,9.451312278434989
1874933,9.996197462
1868812,-3.515564481
1875395,10
1868867,9.832209411617313
1875515,9.823112671235853
1875545,10
1869002,9.939312204308541
1875580,9.910166762910167
1875592,10
1875621,10
1869095,9.899292034560643
1875817,9.907137437178822
1875834,9.804559012817432
1875888,9.933329224728903
1875982,9.832886688743853
1869593,9.961822239129962
1876153,9.922551551498774
1876317,9.831511437
1876369,9.996069261735622
1869821,9.807214461383579
1876554,9.895206552
1876634,9.903527746926013
1876717,9.799401792
1870199,9.739541592627983
1876799,9.992335644667241
1870242,9.886234763796876
1877001,9.747783265026829
1877010,-2.911038365
1877078,10
1877169,9.914484310813586
1870632,9.799571908468202
1870691,9.732865022701576
1877468,9.903024628755539
1877508,10
1871126,9.932851053825054
1877866,9.912937699189905
1877903,9.699265363057602
1877916,10
1871384,9.895649841
1878035,-5.030701913
1878027,10
1878123,10
1878360,10
1871871,9.768734214730594
1871894,9.713470718263059
1878597,10
1878671,9.828774286792248
1878740,9.8137693
1878810,9.930000511545417
1878849,-2.919966821
1872383,10
1879119,9.620369641
1879278,9.941795827157287
1872678,9.731416901465751
1872713,9.940403520151875
1872694,9.960369213319357
1879293,9.881152608835713
1879386,9.892361681728412
1879515,9.974927879
1879574,9.854193067390813
1879671,9.90165835
1879685,9.89162468
1879762,9.895197521606583
1880154,9.832226855591562
1873615,9.836857875726604
1880275,9.90366241
1880377,9.866737859439507
1873813,-3.107556123
1873832,-2.776821213
1880400,10
1873915,10
1880516,9.768482797966731
1880631,9.868829671407344
1880682,10
1880703,9.794588343223865
1880800,9.883572288814213
1874387,9.761397036762919
1880956,9.773413402266991
1881115,10
1874683,10
1874691,9.973748629023822
1881370,9.827116359
1881503,9.882583794863736
1881554,9.826458186896433
1881589,9.860176335785356
1881735,10
1881798,10
1881820,-2.518170024
1875333,9.763247428712376
1875392,10
1875548,9.9372699
1882134,9.779613587
1882336,9.753589455217085
1875800,10
1882412,9.943787807374845
1882432,9.996021551495767
1882481,9.860857938
1882533,10
1882758,9.698390268901298
1882896,9.856741643602305
1883014,10
1883074,9.860093439700687
1883117,10
1883159,10
1876598,9.934184436359018
1876641,10
1876679,10
1876742,10
1883359,9.750295195616674
1883564,9.770134999
1883643,9.717969910145811
1883685,-2.333248825
1883917,9.926494907526212
1883984,9.831593000597518
1877532,9.862487280716671
1877529,9.988900381838539
1884163,9.975038010019048
1884147,9.982623542558565
1884252,9.918695693317556
1877705,9.992662385684298
1884361,9.517098013581554
1884648,9.947511797760468
1884731,9.961641741976328
1884757,9.562738527663381
1878225,9.771600024292194
1884918,9.968403949017425
1878396,10
1885083,-3.017015161
1885119,10
1885149,9.914812724808876
1878572,10
1885300,9.837793275
1885377,9.988841433
1885468,9.951290983169066
1879082,8.360160715
1885834,9.965461277124879
1885840,9.797340353733189
1879322,10
1885974,9.96123521
1879473,9.870183050169514
1886142,9.941969147077055
1886182,9.894705507961907
1886232,9.527431557633502
1879682,9.984119381203268
1879874,9.460566071
1886500,9.967520971
1886500,9.923481132
1886855,9.984913544654034
1886850,10
1886894,9.980931244882022
1887011,9.709945727724568
1887053,9.860304345325925
1880480,9.835740235
1887092,9.696855957046377
1880571,10
1880636,9.801783195
1887277,-3.627333937
1880665,10
1887349,9.791965176673806
1887552,9.942553307
1887671,9.836141137
1887671,10
1887870,9.803358974190056
1888007,9.759940885835135
1881421,9.821626143942067
1888073,9.823356197172378
1881497,9.518816969881453
1888158,9.775469907969608
1888172,-4.999104358
1888184,9.775234544601389
1881646,9.789240643466455
1888306,-4.900158606
1881799,9.704793435
1888732,9.707376496
1882189,9.763525490303193
1882237,9.985594220178138
1888904,9.979625757035668
1888972,10
1888997,10
1889071,9.984868824125565
1882473,9.718417523056742
1889082,10
1889117,10
1889268,10
1882745,10
1889464,9.960117292
1889615,9.967414655425884
1883128,9.894383513501506
1883292,9.947897650930187
1889905,-41.92292516
1889927,9.954562388922811
1883337,9.989764605271965
1890022,9.799353762153231
1890059,10
1890105,9.849975114597797
1890385,9.984939391684145
1890490,10
1883907,9.996502608169338
1883908,9.977024329541175
1890626,9.884214112
1890637,9.948562838605607
1890644,9.974990764343625
1890761,9.870576648418258
1884159,9.808700986
1890931,9.970325186804315
1884535,9.957865403906744
1891186,9.94718198
1891294,10
1891304,9.625093117831051
1891290,9.781273607101989
1884756,9.954666471278864
1884778,9.963209656780156
1891415,9.747214331
1891489,9.903814862642358
1891607,9.973800998511077
1891728,9.993252686304391
1891778,9.955168536378128
1885338,9.757343711682141
1891990,9.989021778981188
1885547,9.858667995280834
1885558,10
1892239,10
1885734,9.763907067469164
1892363,9.890918795223833
1892385,9.916824502866325
1892454,9.933355564851492
1892635,9.927844568324858
1892642,9.743414989146832
1892801,9.870143864453022
1893036,10
1886456,10
1886474,9.808257634314021
1893256,9.934627731404186
1886671,10
1893313,9.987986741944871
1893441,9.991778288666127
1893557,10
1886921,9.771758862191035
1893616,9.763280286611487
1893720,10
1893857,9.970222454489047
1893950,4.5199193438367775
1894040,9.929312895109636
1887440,10
1887565,9.880168568248509
1894239,9.929371516459847
1894281,9.779610190472496
1894363,9.841808836124583
1894408,9.865226890349389
1887809,9.863028958470897
1894556,9.760658504605631
1894646,9.818921004
1888175,9.980151640437782
1894853,9.976612329978973
1894871,9.856789919059839
1894986,10
1895013,10
1888600,9.800000878
1895258,10
1888624,9.850968665
1888678,9.832784779416409
1895518,9.823074717581191
1895573,9.506497182
1895593,9.966658824
1895614,9.60550172
1895752,9.978811557813543
1895793,9.830600011425664
1889385,10
1896043,9.987961126273344
1896175,9.925052142
1896337,9.680585937400915
1896351,9.970052778176045
1889736,9.993099829230482
1889749,9.840063304836743
1889821,-2.896117373
1896518,10
1896521,9.995994951
1896674,9.949817842777541
1896738,10
1896767,9.519767158250731
1896940,9.746150199313815
1896973,-4.073929929
1897004,9.991647824106058
1890639,9.760423187100223
1897335,9.803845073450523
1897437,9.713001206270317
1897476,10
1897598,9.868165717903421
1897645,9.773346356061795
1891027,10
1897691,9.974817791
1891079,9.801610994459125
1891138,9.770163529468833
1897795,9.897433922762584
1897854,9.992591032936668
1897964,9.989023429207423
1898218,9.814814535371742
1898215,9.900719255223777
1898303,9.890943307417354
1891675,9.865776737444122
1898411,9.880977657346609
1898485,10
1891904,9.939962959255627
1892028,10
1892045,9.737529053
1898821,9.176381943507021
1898909,10
1898911,9.878692970240333
1898961,10
1892410,10
1899118,9.77133046
1899202,9.881229955772508
1899321,9.947555869
1899382,9.780527384230723
1892829,9.617839537
1892997,9.983390535198044
1899651,9.794900259162343
1899790,9.996474152904604
1899851,10
1899871,10
1893355,9.649802115832605
1900004,9.817142323757306
1893426,9.988025712970108
1900168,10
1900157,10
1900234,9.989858983
1900386,9.812777823116658
1893817,10
1900573,9.679306197198418
1900716,9.984610122336518
1894098,9.811353677065627
1900893,9.992590304975758
1900892,9.991831915393758
1894400,10
1901056,9.989412325745992
1901078,9.991542167888088
1901144,9.678504961
1894567,9.836720178662842
1901299,9.762866540257301
1901341,9.867857290327663
1901404,10
1901473,10
1894970,10
1901643,9.996352098175164
1895134,10
1901878,9.780248883
1901940,9.783993862853851
1895421,9.885095993501832
1895459,9.922426740196169
1902157,9.892280621328956
1902251,9.955578038527332
1902387,9.810655491698125
1902441,9.867607161130893
1902551,9.756035616478334
1902642,9.983053987180972
1902711,9.996642896485502
1896075,9.747851952803297
1902762,9.750804701277874
1902857,9.752998446538262
1902888,9.975465627
1896285,9.572711612829517
1896329,9.746913494908757
1903001,9.758921561020108
1903332,-2.73251058
1903383,9.976880665139678
1903399,9.839836941460117
1903489,10
1896886,-16.15513028
1903700,-2.83860242
1903720,9.863945456
1903955,9.831646350538385
1897314,9.966348609461503
1904017,10
1904019,9.961617732726864
1904135,10
1897691,9.747613308805038
1897773,9.921215628311387
1904433,9.816280704373824
1904617,9.743892183621014
1904680,9.946541333526044
1904717,9.668085542726912
1904728,9.996308009654353
1904785,10
1898141,9.872832413570091
1904834,9.996949280874123
1904871,9.892289286965768
1898424,9.844697688592646
1898529,9.984433713268094
1905258,9.979242537776157
1898679,-2.994424502
1905479,10
1905607,10
1905699,9.723092152
1905699,9.992155251661817
1905804,9.846893925350097
1905981,9.728425267056469
1899340,9.873007473178202
1899389,9.807054028345558
1906132,9.712130881
1906240,9.948524946752226
1899647,9.988396949985612
1906323,9.996709763
1899757,9.828913535
1906498,9.811974284437808
1906521,10
1906701,9.888729809466135
1906735,10
1900083,9.591910169831358
1906759,9.930691795177015
1906823,9.794316358515543
1907039,10
1907035,9.812696732543602
1900576,9.936792635317817
1900667,9.832723432025412
1907382,9.934166596477617
1900773,9.942161604
1907507,9.985092133874558
1900876,9.641831395281157
1907615,10
1907634,10
1907734,9.880105235
1907744,9.992626379
1907811,9.924829748
1907830,9.632706440973017
1907937,10
1908125,-3.016852651
1901518,10
1908272,10
1901607,10
1908304,10
1901750,10
1908445,9.775994497372238
1908550,9.711776625348755
1908632,9.894277958403547
1902046,9.964930370743788
1908758,10
1908960,9.910612323184962
1909185,9.778788816308463
1909241,9.935989755715926
1902567,9.606136999102372
1909297,-2.995847313
1909303,10
1909358,10
1909383,9.993352569010153
1902805,9.892049454247516
1902928,10
1909901,9.745637721313448
1903221,9.76974322
1910010,9.836952383
1903341,-2.759573694
1910123,10
1910148,9.945429132
1910158,9.680082078188102
1910279,9.796113566052057
1910306,9.979493779432415
1910326,10
1910375,9.764516731026637
1910561,9.714668878613955
1904036,9.862739612058544
1904195,9.975621217253531
1904223,-3.568599371
1910910,9.952806076808866
1904355,9.781578598
1911100,9.799727589443044
1911149,9.974759354870917
1911169,10
1911257,9.734350866799552
1911373,9.815157588734465
1911500,9.769777169
1911526,9.662843689514704
1905031,10
1911718,10
1911886,9.996427764045873
1911925,10
1905269,9.887438569
